LabelSeiteOrganisation;LabelSeiteSeite;LabelSeiteDatum;LabelSeiteSeiten;t1;T2;T21;T31;T22;T32;T23;T33;T24;T34;T25;T35;T16;T26;T36;T17;T27;T37;T18;T28;T38;T19;T29;T39;T20;T30;T40;TH1;TH11;TH21;TH31;TH2;TH12;TH22;TH32;TH3;TH13;TH23;TH33;TH4;TH14;TH24;TH34;TH5;TH15;TH25;TH35;TH6;TH16;TH26;TH36;TH7;TH17;TH27;TH37;TH8;TH18;TH28;TH38;TH9;TH19;TH29;TH39;TH10;TH20;TH30;TH40;T3;T4;T5;T6;T7;T8;T9;T10;t11;t12;T13;T14;T15
;;;;1/2024/0157 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 4,5 kg
Objektmaß HxBxT: 110 x 230 x 280 mm";;;RZ 6.KTD SR 05.F 14.B 07;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0157-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0157-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0157-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0158 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,6 kg
Objektmaß HxBxT: 180 x 120 x 80 mm";;;RZ 6.KTD SR 05.F 18.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0158 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,6 kg
Objektmaß HxBxT: 180 x 120 x 80 mm";;;RZ 6.KTD SR 05.F 18.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0158 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,6 kg
Objektmaß HxBxT: 180 x 120 x 80 mm";;;RZ 6.KTD SR 05.F 18.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0158 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,6 kg
Objektmaß HxBxT: 180 x 120 x 80 mm";;;RZ 6.KTD SR 05.F 18.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0158 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,6 kg
Objektmaß HxBxT: 180 x 120 x 80 mm";;;RZ 6.KTD SR 05.F 18.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0158 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,6 kg
Objektmaß HxBxT: 180 x 120 x 80 mm";;;RZ 6.KTD SR 05.F 18.B 05;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0158-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0162 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 50 x 170 x 110 mm (ohne Verpackung)
Masse: 0,2 kg (ohne Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0162-000-000.JPG;2015;
;;;;1/2024/0163 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 130 x 140 x 40 mm (inkl. Verpackung)
Masse: 0,21 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0163-000-000.JPG;2015;
;;;;1/2024/0164 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 180 x 130 x 90 mm (inkl. Verpackung)
Masse: 0,48 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0164-000-000.JPG;2016;
;;;;1/2024/0165 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 300 x 70 mm (inkl. Verpackung)
Masse: 1,01 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0165-000-000.JPG;2016;
;;;;1/2024/0166 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 300 x 70 mm (inkl. Verpackung)
Masse: 0,96 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0166-000-000.JPG;2016;
;;;;1/2024/0167 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 180 x 130 x 90 mm (inkl. Verpackung)
Masse: 0,42 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0167-000-000.JPG;2017;
;;;;1/2024/0168 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 300 x 70 mm (inkl. Verpackung)
Masse: 1,15 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0168-000-000.JPG;2017;
;;;;1/2024/0169 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 320 x 100 mm (inkl. Verpackung)
Masse: 1,67 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0169-000-000.JPG;2017;
;;;;1/2024/0170 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 420 x 80 mm (inkl. Verpackung)
Masse: 1,41 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0170-000-000.JPG;2018 - 2019;
;;;;1/2024/0171 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 180 x 130 x 70 mm (inkl. Verpackung)
Masse: 0,41 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0171-000-000.JPG;2018 - 2019;
;;;;1/2024/0172 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 170 x 100 mm (inkl. Verpackung)
Masse: 0,64 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0172-000-000.JPG;2019;
;;;;1/2024/0173 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 310 x 90 mm (inkl. Verpackung)
Masse: 1,32 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0173-000-000.JPG;2019;
;;;;1/2024/0174 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 310 x 70 mm (inkl. Verpackung)
Masse: 1,18 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0174-000-000.JPG;2019;
;;;;1/2024/0175 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 130 x 70 x 70 mm (inkl. Verpackung)
Masse: 0,13 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0175-000-000.JPG;2020;
;;;;1/2024/0176 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 130 x 135 x 35 mm (inkl. Verpackung)
Masse: 0,21 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0176-000-000.JPG;2020;
;;;;1/2024/0177 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 170 x 100 mm (inkl. Verpackung)
Masse: 0,78 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0177-000-000.JPG;2021;
;;;;1/2024/0178 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 310 x 70 mm (inkl. Verpackung)
Masse: 1,08 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0178-000-000.JPG;2021;
;;;;1/2024/0179 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 180 x 265 x 70 mm (inkl. Verpackung)
Masse: 0,76 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0179-000-000.JPG;2021;
;;;;1/2024/0180 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 185 x 270 x 85 mm (inkl. Verpackung)
Masse: 0,9 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0180-000-000.JPG;2022;
;;;;1/2024/0181 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 130 x 90 x 85 mm (inkl. Verpackung)
Masse: 0,31 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0181-000-000.JPG;2022;
;;;;1/2024/0182 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 240 x 310 x 70 mm
Masse: 1,16 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0182-000-000.JPG;2022;
;;;;1/2024/0183 0;"AVM Computersysteme Vertriebs GmbH
AVM Produktsammlung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Objektmaß HxBxT: 180 x 130 x 85 mm (inkl. Verpackung)
Masse: 0,3 kg (inkl. Verpackung)";;;RZ 5.OG KTD.SR 07.F 19.B 02;;;;;\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0183-000-000.JPG;2023;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0267 0;"Bisher keine Angaben
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 150 x 270 x 122 mm
Masse: 3,45 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0267-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0268 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,55 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0268-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
;;;;1/2024/0269 0;Bisher keine Angaben;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Kunststoff;;"Objektmaß LxBxH: 130 x 265 x 125 mm
Masse: 3,65 kg";;;RZ 6.KTD.SR 05.F 14.B 02;;;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0269-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0269-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0269-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";Herstellungsjahr, 1960er Jahre;
